ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",VLD,"Valdosta, GA"
TLH,"Tallahassee, FL",TPA,"Tampa, FL"
TLH,"Tallahassee, FL",FLL,"Fort Lauderdale, FL"
TLH,"Tallahassee, FL",TPA,"Tampa, FL"
TLH,"Tallahassee, FL",FLL,"Fort Lauderdale, FL"
TLH,"Tallahassee, FL",IAH,"Houston, TX"
TLH,"Tallahassee, FL",LBB,"Lubbock, TX"
TLH,"Tallahassee, FL",ECP,"Panama City, FL"
TLH,"Tallahassee, FL",CLT,"Charlotte, NC"
TLH,"Tallahassee, FL",DCA,"Washington, DC"
TLH,"Tallahassee, FL",CLT,"Charlotte, NC"
TLH,"Tallahassee, FL",DCA,"Washington, DC"
TLH,"Tallahassee, FL",PNS,"Pensacola, FL"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",MCO,"Orlando, FL"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",MIA,"Miami, FL"
TLH,"Tallahassee, FL",MIA,"Miami, FL"
TLH,"Tallahassee, FL",DCA,"Washington, DC"
TLH,"Tallahassee, FL",MCO,"Orlando, FL"
TLH,"Tallahassee, FL",MEM,"Memphis, TN"
TLH,"Tallahassee, FL",DFW,"Dallas/Fort Worth, TX"
TLH,"Tallahassee, FL",OKC,"Oklahoma City, OK"
TLH,"Tallahassee, FL",ADS,"Dallas, TX"
TLH,"Tallahassee, FL",OCA,"Key Largo, FL"
TLH,"Tallahassee, FL",TEB,"Teterboro, NJ"
TLJ,"Tatalina, AK",MCG,"McGrath, AK"
TLJ,"Tatalina, AK",MRI,"Anchorage, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",KWT,"Kwethluk, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",KWT,"Kwethluk, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",KKI,"Akiachak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",ANI,"Aniak, AK"
TLT,"Tuluksak, AK",KLG,"Kalskag, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",ANI,"Aniak, AK"
TLT,"Tuluksak, AK",ZNC,"Nyac, AK"
TMA,"Tifton, GA",VNY,"Van Nuys, CA"
TMA,"Tifton, GA",TEB,"Teterboro, NJ"
TMA,"Tifton, GA",OAK,"Oakland, CA"
TMB,"Miami, FL",HOU,"Houston, TX"
TN7,"Winchester, TN",IAD,"Washington, DC"
TN8,"Nashville, TN",ECP,"Panama City, FL"
TN8,"Nashville, TN",MQY,"Smyrna, TN"
TN8,"Nashville, TN",MO4,"Clinton, MO"
TN8,"Nashville, TN",GLR,"Gaylord, MI"
TN8,"Nashville, TN",APA,"Denver, CO"
TN8,"Nashville, TN",APF,"Naples, FL"
TN8,"Nashville, TN",DSI,"Destin, FL"
TNC,"Tin City, AK",OME,"Nome, AK"
TNK,"Tununak, AK",ATT,"Atmautluak, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",WWT,"Newtok, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",WWT,"Newtok, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",WWT,"Newtok, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",EGX,"Egegik, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",TWA,"Twin Hills, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",KMO,"Manokotak, AK"
TOG,"Togiak, AK",TWA,"Twin Hills, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",AKN,"King Salmon, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",FAI,"Fairbanks, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOL,"Toledo, OH",SUS,"St. Louis, MO"
TOL,"Toledo, OH",YIP,"Detroit, MI"
TOL,"Toledo, OH",ORD,"Chicago, IL"
TOL,"Toledo, OH",CLT,"Charlotte, NC"
TOL,"Toledo, OH",SFB,"Sanford, FL"
TOL,"Toledo, OH",SFB,"Sanford, FL"
TOL,"Toledo, OH",PIE,"St. Petersburg, FL"
TOL,"Toledo, OH",PGD,"Punta Gorda, FL"
TOL,"Toledo, OH",AFW,"Dallas/Fort Worth, TX"
TOL,"Toledo, OH",ORD,"Chicago, IL"
TOL,"Toledo, OH",DTW,"Detroit, MI"
TOL,"Toledo, OH",SBN,"South Bend, IN"
TOL,"Toledo, OH",RIC,"Richmond, VA"
TOL,"Toledo, OH",BUF,"Buffalo, NY"
TOL,"Toledo, OH",RIC,"Richmond, VA"
TOL,"Toledo, OH",AFW,"Dallas/Fort Worth, TX"
TOL,"Toledo, OH",MCI,"Kansas City, MO"
TOL,"Toledo, OH",YIP,"Detroit, MI"
TOL,"Toledo, OH",AFW,"Dallas/Fort Worth, TX"
TOL,"Toledo, OH",MCI,"Kansas City, MO"
TOL,"Toledo, OH",DSM,"Des Moines, IA"
TOL,"Toledo, OH",LRD,"Laredo, TX"
TOL,"Toledo, OH",LAL,"Lakeland, FL"
TOL,"Toledo, OH",AFW,"Dallas/Fort Worth, TX"
TOL,"Toledo, OH",LRD,"Laredo, TX"
TOL,"Toledo, OH",HPN,"White Plains, NY"
TPA,"Tampa, FL",CAE,"Columbia, SC"
TPA,"Tampa, FL",EYW,"Key West, FL"
TPA,"Tampa, FL",JAX,"Jacksonville, FL"
TPA,"Tampa, FL",GSP,"Greer, SC"
TPA,"Tampa, FL",TLH,"Tallahassee, FL"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",PNS,"Pensacola, FL"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",CHS,"Charleston, SC"
TPA,"Tampa, FL",SAV,"Savannah, GA"
TPA,"Tampa, FL",TLH,"Tallahassee, FL"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",PNS,"Pensacola, FL"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",CHS,"Charleston, SC"
TPA,"Tampa, FL",ILN,"Wilmington, OH"
TPA,"Tampa, FL",SEA,"Seattle, WA"
TPA,"Tampa, FL",SEA,"Seattle, WA"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",SEA,"Seattle, WA"
TPA,"Tampa, FL",LAX,"Los Angeles, CA"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",MSP,"Minneapolis, MN"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",SAV,"Savannah, GA"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",SLC,"Salt Lake City, UT"
TPA,"Tampa, FL",MSP,"Minneapolis, MN"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",RSW,"Fort Myers, FL"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",GRR,"Grand Rapids, MI"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",MSP,"Minneapolis, MN"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",PIT,"Pittsburgh, PA"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",ACY,"Atlantic City, NJ"
TPA,"Tampa, FL",BDL,"Hartford, CT"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",HPN,"White Plains, NY"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",SWF,"Newburgh/Poughkeepsie, NY"
TPA,"Tampa, FL",JFK,"New York, NY"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",GSO,"Greensboro/High Point, NC"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",TUS,"Tucson, AZ"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",CLT,"Charlotte, NC"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",JAX,"Jacksonville, FL"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",BUF,"Buffalo, NY"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",STL,"St. Louis, MO"
TPA,"Tampa, FL",SAT,"San Antonio, TX"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",OMA,"Omaha, NE"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",SLC,"Salt Lake City, UT"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",GSP,"Greer, SC"
TPA,"Tampa, FL",MSP,"Minneapolis, MN"
TPA,"Tampa, FL",AMA,"Amarillo, TX"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",BHM,"Birmingham, AL"
TPA,"Tampa, FL",DAL,"Dallas, TX"
TPA,"Tampa, FL",ISP,"Islip, NY"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",HOU,"Houston, TX"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",PIT,"Pittsburgh, PA"
TPA,"Tampa, FL",BDL,"Hartford, CT"
TPA,"Tampa, FL",BNA,"Nashville, TN"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",MDW,"Chicago, IL"
TPA,"Tampa, FL",MCI,"Kansas City, MO"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",RIC,"Richmond, VA"
TPA,"Tampa, FL",ROC,"Rochester, NY"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",BUF,"Buffalo, NY"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",STL,"St. Louis, MO"
TPA,"Tampa, FL",SAT,"San Antonio, TX"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",SLC,"Salt Lake City, UT"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",SAN,"San Diego, CA"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",MEM,"Memphis, TN"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",BHM,"Birmingham, AL"
TPA,"Tampa, FL",DAL,"Dallas, TX"
TPA,"Tampa, FL",ISP,"Islip, NY"
TPA,"Tampa, FL",HOU,"Houston, TX"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",PIT,"Pittsburgh, PA"
TPA,"Tampa, FL",BDL,"Hartford, CT"
TPA,"Tampa, FL",BNA,"Nashville, TN"
TPA,"Tampa, FL",LGA,"New York, NY"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",MDW,"Chicago, IL"
TPA,"Tampa, FL",MCI,"Kansas City, MO"
TPA,"Tampa, FL",DCA,"Washington, DC"
TPA,"Tampa, FL",RSW,"Fort Myers, FL"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",MHT,"Manchester, NH"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",GRR,"Grand Rapids, MI"
TPA,"Tampa, FL",COS,"Colorado Springs, CO"
TPA,"Tampa, FL",ALB,"Albany, NY"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",STL,"St. Louis, MO"
TPA,"Tampa, FL",SAT,"San Antonio, TX"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",BHM,"Birmingham, AL"
TPA,"Tampa, FL",DAL,"Dallas, TX"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",HOU,"Houston, TX"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",PIT,"Pittsburgh, PA"
TPA,"Tampa, FL",BDL,"Hartford, CT"
TPA,"Tampa, FL",BNA,"Nashville, TN"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",PHX,"Phoenix, AZ"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",MDW,"Chicago, IL"
TPA,"Tampa, FL",MCI,"Kansas City, MO"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",TTN,"Trenton, NJ"
TPA,"Tampa, FL",ISP,"Islip, NY"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",PWM,"Portland, ME"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",BUF,"Buffalo, NY"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",MKE,"Milwaukee, WI"
TPA,"Tampa, FL",TTN,"Trenton, NJ"
TPA,"Tampa, FL",ISP,"Islip, NY"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",PVD,"Providence, RI"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",PWM,"Portland, ME"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",ACY,"Atlantic City, NJ"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",PIT,"Pittsburgh, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",MCI,"Kansas City, MO"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",CLE,"Cleveland, OH"
TPA,"Tampa, FL",DTW,"Detroit, MI"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",LAS,"Las Vegas, NV"
TPA,"Tampa, FL",BWI,"Baltimore, MD"
TPA,"Tampa, FL",ACY,"Atlantic City, NJ"
TPA,"Tampa, FL",IND,"Indianapolis, IN"
TPA,"Tampa, FL",MSY,"New Orleans, LA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",ATL,"Atlanta, GA"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",MCI,"Kansas City, MO"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",JAX,"Jacksonville, FL"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",BOS,"Boston, MA"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",RIC,"Richmond, VA"
TPA,"Tampa, FL",MIA,"Miami, FL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",SFO,"San Francisco, CA"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",IAD,"Washington, DC"
TPA,"Tampa, FL",SFO,"San Francisco, CA"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",ORD,"Chicago, IL"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",EWR,"Newark, NJ"
TPA,"Tampa, FL",DEN,"Denver, CO"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",MCO,"Orlando, FL"
TPA,"Tampa, FL",CVG,"Cincinnati, OH"
TPA,"Tampa, FL",IAH,"Houston, TX"
TPA,"Tampa, FL",ILN,"Wilmington, OH"
TPA,"Tampa, FL",TPA,"Tampa, FL"
TPA,"Tampa, FL",RFD,"Rockford, IL"
TPA,"Tampa, FL",LAL,"Lakeland, FL"
TPA,"Tampa, FL",SJU,"San Juan, PR"
TPA,"Tampa, FL",AUS,"Austin, TX"
TPA,"Tampa, FL",PHL,"Philadelphia, PA"
TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC"
TPA,"Tampa, FL",MSP,"Minneapolis, MN"
TPA,"Tampa, FL",CMI,"Champaign/Urbana, IL"
TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL"
TPA,"Tampa, FL",LIT,"Little Rock, AR"
TPA,"Tampa, FL",HPN,"White Plains, NY"
TPA,"Tampa, FL",ORF,"Norfolk, VA"
TPA,"Tampa, FL",TUL,"Tulsa, OK"
TPA,"Tampa, FL",CHS,"Charleston, SC"
TPA,"Tampa, FL",XNA,"Fayetteville, AR"
TPA,"Tampa, FL",CMH,"Columbus, OH"
TPA,"Tampa, FL",CAK,"Akron, OH"
TPA,"Tampa, FL",ORF,"Norfolk, VA"
TPA,"Tampa, FL",TUL,"Tulsa, OK"
TPA,"Tampa, FL",CHS,"Charleston, SC"
TPA,"Tampa, FL",RIC,"Richmond, VA"
TPA,"Tampa, FL",SDF,"Louisville, KY"
TPA,"Tampa, FL",OKC,"Oklahoma City, OK"
TPA,"Tampa, FL",XNA,"Fayetteville, AR"
TPA,"Tampa, FL",HSV,"Huntsville, AL"
TRI,"Bristol/Johnson City/Kingsport, TN",TOL,"Toledo, OH"
TRI,"Bristol/Johnson City/Kingsport, TN",PIE,"St. Petersburg, FL"
TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",SFB,"Sanford, FL"
TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
TRI,"Bristol/Johnson City/Kingsport, TN",ONT,"Ontario, CA"
TRI,"Bristol/Johnson City/Kingsport, TN",ATL,"Atlanta, GA"
TRI,"Bristol/Johnson City/Kingsport, TN",GCK,"Garden City, KS"
